No.;Gene name;Oncogene or Tumor Suppresson gene
9265;ZNF558;#N/A
9266;SH2B2;#N/A
9267;PPP1R1B;#N/A
9268;NDUFB6;#N/A
9269;HPD;#N/A
9270;CNR1;#N/A
9271;LGALS9B;#N/A
9272;SULT4A1;#N/A
9273;IP6K3;#N/A
9274;FAM168B;#N/A
9275;MYOT;#N/A
9276;COG8;#N/A
9277;UBE2U;#N/A
9278;WDR44;#N/A
9279;KIAA1217;#N/A
9280;NHEJ1;#N/A
9281;HLF;#N/A
9282;OGDH;#N/A
9283;METTL21A;#N/A
9284;ALOX12B;x
9285;SERPINA7;#N/A
9286;EGLN2;#N/A
9287;GCKR;#N/A
9288;ACAA2;#N/A
9289;KLF6;#N/A
9290;ELSPBP1;#N/A
9291;CSF3;#N/A
9292;PRLHR;#N/A
9293;ROPN1;#N/A
9294;XIRP1;#N/A
9295;CWC27;#N/A
9296;TMEM223;#N/A
9297;STAB1;#N/A
9298;CFDP1;#N/A
9299;CNP;#N/A
9300;TMEM123;#N/A
9301;SOX13;#N/A
9302;ATG4A;#N/A
9303;B4GALNT1;#N/A
9304;STMN2;#N/A
9305;APH1B;#N/A
9306;ZDHHC18;#N/A
9307;RABL3;#N/A
9308;APOA2;#N/A
9309;TM4SF20;#N/A
9310;ZHX2;#N/A
9311;TRIM16;#N/A
9312;HIC2;#N/A
9313;SSH3;#N/A
9314;CRCP;#N/A
9315;TPTE2;#N/A
9316;LGMN;#N/A
9317;BCL9L;#N/A
9318;TNFRSF17;x
9319;ENO2;#N/A
9320;AGAP2;#N/A
9321;GSPT2;#N/A
9322;MACROH2A2;#N/A
9323;SCEL;#N/A
9324;ADI1;#N/A
9325;SSX3;#N/A
9326;ARID5A;#N/A
9327;RASSF4;#N/A
9328;IGKV4-1;#N/A
9329;SPATA7;#N/A
9330;BMP15;#N/A
9331;LSG1;#N/A
9332;NDRG2;#N/A
9333;DOCK9;#N/A
9334;TMX2;#N/A
9335;CHIC2;#N/A
9336;PDCD2;#N/A
9337;EFNA2;#N/A
9338;B4GALNT4;#N/A
9339;MTMR8;#N/A
9340;TTC23L;#N/A
9341;TMSB10;#N/A
9342;EEF1B2;#N/A
9343;ULK3;#N/A
9344;SRBD1;#N/A
9345;CLPTM1L;#N/A
9346;OSBPL1A;#N/A
9347;TPD52;#N/A
9348;GFM1;#N/A
9349;MYL6B;#N/A
9350;NNT;#N/A
9351;INPP5B;#N/A
9352;UROD;#N/A
9353;KLF13;#N/A
9354;MOGS;#N/A
9355;NEU4;#N/A
9356;MSTN;#N/A
9357;ADRB1;#N/A
9358;ZNF136;#N/A
9359;SLC39A7;#N/A
9360;MGAT1;#N/A
9361;STK11IP;#N/A
9362;PNPLA1;#N/A
9363;REN;#N/A
9364;MR1;#N/A
9365;ALOX12;#N/A
9366;NECAP1;#N/A
9367;RHOC;#N/A
9368;LMAN1;#N/A
9369;ZDHHC7;#N/A
9370;CXXC5;#N/A
9371;DOC2A;#N/A
9372;PWP2;#N/A
9373;GSTO2;#N/A
9374;TMPRSS15;#N/A
9375;NT5C2;x
9376;SIGMAR1;#N/A
9377;SPATS2L;#N/A
9378;FAM118B;#N/A
9379;IVNS1ABP;#N/A
9380;CCDC120;#N/A
9381;MIF4GD;#N/A
9382;ZSCAN18;#N/A
9383;ISL2;#N/A
9384;LTA4H;#N/A
9385;TMPRSS5;#N/A
9386;HSD17B14;#N/A
9387;IL27RA;#N/A
9388;AKT1S1;x
9389;LHX9;#N/A
9390;MYH14;#N/A
9391;MTO1;#N/A
9392;SGCB;#N/A
9393;TNNI1;#N/A
9394;ME2;#N/A
9395;BMP3;#N/A
9396;XYLT2;#N/A
9397;RFPL1;#N/A
9398;CSTB;#N/A
9399;SFXN5;#N/A
9400;PHF13;#N/A
9401;RNF25;#N/A
9402;FAHD2A;#N/A
9403;RER1;#N/A
9404;TRPV1;#N/A
9405;ALG8;#N/A
9406;GHITM;#N/A
9407;ZNF324B;#N/A
9408;ZC3HC1;#N/A
9409;AMPD3;#N/A
9410;SLC38A10;#N/A
9411;GPR35;#N/A
9412;PIP4K2C;#N/A
9413;HPRT1;#N/A
9414;ATP6V1G2;#N/A
9415;MTMR2;#N/A
9416;CDC42BPB;#N/A
9417;PARS2;#N/A
9418;IQSEC1;#N/A
9419;DPT;#N/A
9420;SNX24;#N/A
9421;POU2AF1;#N/A
9422;MAOB;#N/A
9423;KLKB1;#N/A
9424;FDFT1;#N/A
9425;SLC15A4;#N/A
9426;TPD52L1;#N/A
9427;RABL2A;#N/A
9428;ZNF439;#N/A
9429;DRD1;#N/A
9430;SLC39A1;#N/A
9431;REC8;#N/A
9432;NRTN;#N/A
9433;HAGHL;#N/A
9434;CNTNAP2;#N/A
9435;CCDC91;#N/A
9436;TRIM59;#N/A
9437;SLC30A10;#N/A
9438;CAPRIN2;#N/A
9439;CCDC28B;#N/A
9440;KLHL21;#N/A
9441;FKBP2;#N/A
9442;PTER;#N/A
9443;IL18R1;#N/A
9444;KDM4B;#N/A
9445;SPIB;#N/A
9446;LRP10;#N/A
9447;MYCBPAP;#N/A
9448;APOBEC3F;#N/A
9449;DBF4B;#N/A
9450;HTR1D;#N/A
9451;PIGM;#N/A
9452;CTSA;#N/A
9453;C19orf53;#N/A
9454;OTUD1;#N/A
9455;ACE;#N/A
9456;GOSR2;#N/A
9457;CHMP4A;#N/A
9458;UGT2B7;#N/A
9459;CLSTN1;#N/A
9460;SPNS3;#N/A
9461;DRD5;#N/A
9462;PLAA;#N/A
9463;ZSCAN5A;#N/A
9464;PTGER4;#N/A
9465;SFTPC;#N/A
9466;SHQ1;x
9467;DDX60;#N/A
9468;ERP29;#N/A
9469;OLIG2;#N/A
9470;CDX1;#N/A
9471;CDC42EP1;#N/A
9472;C11orf42;#N/A
9473;SELENOH;#N/A
9474;POMGNT1;#N/A
9475;MCOLN2;#N/A
9476;DAGLA;#N/A
9477;RTCB;#N/A
9478;SMCR8;#N/A
9479;RNF144A;#N/A
9480;ARL2BP;#N/A
9481;MRPS21;#N/A
9482;YTHDF2;#N/A
9483;KRTAP19-5;#N/A
9484;PPIF;#N/A
9485;PIR;#N/A
9486;TEFM;#N/A
9487;KANK1;#N/A
9488;CACNB3;#N/A
9489;SYT7;#N/A
9490;E2F8;#N/A
9491;BOD1;#N/A
9492;S1PR4;#N/A
9493;ZNF317;#N/A
9494;ACSS1;#N/A
9495;ASAP2;#N/A
9496;ENDOV;#N/A
9497;NCF4;#N/A
9498;NRG2;#N/A
9499;AKAP7;#N/A
9500;SMG9;#N/A
9501;MRPL53;#N/A
9502;NTPCR;#N/A
9503;FGF12;#N/A
9504;RBM6;#N/A
9505;RAB26;#N/A
9506;PCK2;#N/A
9507;ANKRD2;#N/A
9508;CHTF8;x
9509;PPFIA3;#N/A
9510;SGK2;#N/A
9511;TACC2;#N/A
9512;FANK1;#N/A
9513;LRP3;#N/A
9514;ADAMTS2;#N/A
9515;SSU72;#N/A
9516;TNRC18;#N/A
9517;DYM;#N/A
9518;TFPI;#N/A
9519;SARS2;#N/A
9520;VPS53;#N/A
9521;LY6G6F;#N/A
9522;SPRED1;x
9523;SAR1B;#N/A
9524;RERE;#N/A
9525;SEC61A2;#N/A
9526;KLRF1;#N/A
9527;TBX6;#N/A
9528;LACC1;#N/A
9529;GZMA;#N/A
9530;IL21;#N/A
9531;BCKDHA;#N/A
9532;TAS1R1;#N/A
9533;QPCTL;#N/A
9534;MYADM;#N/A
9535;TNNI2;#N/A
9536;TMEM38A;#N/A
9537;GCLM;#N/A
9538;SRSF4;#N/A
9539;AFAP1L2;#N/A
9540;GPRC5C;#N/A
9541;FAM110A;#N/A
9542;EMC10;#N/A
9543;NPAS3;#N/A
9544;MSTO1;#N/A
9545;C1QL1;#N/A
9546;CIDEB;#N/A
9547;BTD;#N/A
9548;MTMR14;#N/A
9549;SIPA1L2;#N/A
9550;POC5;#N/A
9551;UBAP1;#N/A
9552;TIAL1;#N/A
9553;SLC22A18;#N/A
9554;UNKL;#N/A
9555;SEC31B;#N/A
9556;FRA10AC1;#N/A
9557;SLC16A2;#N/A
9558;DBP;#N/A
9559;ZNHIT3;#N/A
9560;MAP4;#N/A
9561;BANK1;#N/A
9562;AKAP17A;#N/A
9563;GATB;#N/A
9564;PTPN9;#N/A
9565;CYP11A1;#N/A
9566;TRIM4;#N/A
9567;TAF4B;#N/A
9568;TMPRSS6;#N/A
9569;PLA2G2A;#N/A
9570;GCNT1;#N/A
9571;PHACTR4;#N/A
9572;PYGO2;#N/A
9573;TTC9C;#N/A
9574;UBN1;#N/A
9575;RGPD8;#N/A
9576;RAB27B;#N/A
9577;PELI3;#N/A
9578;UCK1;#N/A
9579;CLIC6;#N/A
9580;CIT;#N/A
9581;DDX51;#N/A
9582;FGF21;#N/A
9583;DNLZ;#N/A
9584;IFT43;#N/A
9585;PHOX2A;#N/A
9586;FBXO9;#N/A
9587;HEXA;#N/A
9588;SPRYD4;#N/A
9589;TRIM71;#N/A
9590;AKNA;#N/A
9591;NOP16;#N/A
9592;MNS1;#N/A
9593;ADRA2A;#N/A
9594;BTG1;x
9595;UBA7;#N/A
9596;OAT;#N/A
9597;ASB6;#N/A
9598;MICALL2;#N/A
9599;ACAD8;#N/A
9600;GALR2;#N/A
9601;MTCH1;#N/A
9602;RELN;#N/A
9603;RFFL;#N/A
9604;MFF;#N/A
9605;ANKRA2;#N/A
9606;SUSD1;#N/A
9607;SLC27A4;#N/A
9608;PPM1K;#N/A
9609;CAPG;#N/A
9610;PGM2;#N/A
9611;TMEM38B;#N/A
9612;ADRA1A;#N/A
9613;TSPAN6;#N/A
9614;CCNY;#N/A
9615;TMSB4Y;#N/A
9616;SLC1A1;#N/A
9617;ETFB;#N/A
9618;KLK1;#N/A
9619;PITRM1;#N/A
9620;THEMIS;#N/A
9621;PSTPIP2;#N/A
9622;MPP2;#N/A
9623;ARHGEF5;#N/A
9624;PTPRR;#N/A
9625;DHX33;#N/A
9626;ETHE1;#N/A
9627;GRM3;#N/A
9628;RCC2;#N/A
9629;PAX5;x
9630;DNAJC1;#N/A
9631;APOF;#N/A
9632;TAF1L;#N/A
9633;MYPN;#N/A
9634;OXCT1;#N/A
9635;SLC9A2;#N/A
9636;NEK8;#N/A
9637;ATP6V0B;#N/A
9638;SCGB1A1;#N/A
9639;MS4A2;#N/A
9640;ABHD14A;#N/A
9641;CELF3;#N/A
9642;POMT2;#N/A
9643;SLC5A7;#N/A
9644;RNF34;#N/A
9645;FH;x
9646;HERPUD2;#N/A
9647;PI4K2A;#N/A
9648;ZNF655;#N/A
9649;SDK2;#N/A
9650;SETMAR;#N/A
9651;SERTAD3;#N/A
9652;FAM149B1;#N/A
9653;ADRA1B;#N/A
9654;UCN3;#N/A
9655;PRR13;#N/A
9656;DTX1;x
9657;ESYT2;#N/A
9658;RPGRIP1;#N/A
9659;AJAP1;#N/A
9660;CDC42EP2;#N/A
9661;ZBTB7B;#N/A
9662;SLC30A2;#N/A
9663;PTPMT1;#N/A
9664;MFHAS1;#N/A
9665;MLEC;#N/A
9666;ZFP90;#N/A
9667;IFRD1;#N/A
9668;GPD1L;#N/A
9669;IER3;#N/A
9670;SHD;#N/A
9671;MKS1;#N/A
9672;LTBP4;#N/A
9673;BLOC1S3;#N/A
9674;TAT;#N/A
9675;PTPN21;#N/A
9676;CA11;#N/A
9677;NXPH3;#N/A
9678;YIPF1;#N/A
9679;ALKBH8;#N/A
9680;APOBEC3B;#N/A
9681;FKBP15;#N/A
9682;ZNF440;#N/A
9683;MAGED4;#N/A
9684;GLB1L3;#N/A
9685;GPLD1;#N/A
9686;ADPGK;#N/A
9687;LTC4S;#N/A
9688;PIGO;#N/A
9689;CTSF;#N/A
9690;NCR3LG1;#N/A
9691;NREP;#N/A
9692;HAAO;#N/A
9693;IGHMBP2;#N/A
9694;H2AC6;#N/A
9695;CALY;#N/A
9696;PYCR3;#N/A
9697;IMMP1L;#N/A
9698;ATAD1;#N/A
9699;ZDHHC6;#N/A
9700;CMAS;#N/A
9701;CFI;#N/A
9702;LYRM4;#N/A
9703;ADCK1;#N/A
9704;MAPKAPK5;#N/A
9705;HARS2;#N/A
9706;ATP5IF1;#N/A
9707;TRIM3;#N/A
9708;BNIPL;#N/A
9709;CES3;#N/A
9710;CRYBB1;#N/A
9711;CRYBA4;#N/A
9712;LRRC49;#N/A
9713;C1GALT1;#N/A
9714;UBL7;#N/A
9715;MBD6;x
9716;ROBO3;#N/A
9717;DDX11;#N/A
9718;MRFAP1L1;#N/A
9719;NGLY1;#N/A
9720;WNK4;#N/A
9721;B4GALT5;#N/A
9722;GRHL2;#N/A
9723;GRHL1;#N/A
9724;SLC25A24;#N/A
9725;OMA1;#N/A
9726;HSH2D;#N/A
9727;KRT20;#N/A
9728;ASPHD2;#N/A
9729;ZBTB9;#N/A
9730;DPP3;#N/A
9731;CYP2C19;#N/A
9732;DOLK;#N/A
9733;MRPS12;#N/A
9734;KLHL23;#N/A
9735;MFSD5;#N/A
9736;FAM32A;#N/A
9737;CCDC121;#N/A
9738;SQLE;#N/A
9739;DHX40;#N/A
9740;M6PR;#N/A
9741;KIF13B;#N/A
9742;CDKL2;#N/A
9743;GPN2;#N/A
9744;PDHA2;#N/A
9745;GOLGA1;#N/A
9746;SBDS;#N/A
9747;EXPH5;#N/A
9748;GTPBP1;#N/A
9749;ICAM3;#N/A
9750;LRFN4;#N/A
9751;SUMF2;#N/A
9752;HIRIP3;#N/A
9753;PALM;#N/A
9754;HPSE;#N/A
9755;ZNF48;#N/A
9756;SLC22A1;#N/A
9757;ITGB8;#N/A
9758;AMBP;#N/A
9759;MXI1;#N/A
9760;ZNF10;#N/A
9761;DDAH1;#N/A
9762;TNNT3;#N/A
9763;CD7;#N/A
9764;IGHM;#N/A
9765;DUSP16;#N/A
9766;SAMM50;#N/A
9767;TCEANC;#N/A
9768;RASGRF2;#N/A
9769;GTPBP3;#N/A
9770;UFSP2;#N/A
9771;HSPB3;#N/A
9772;SEMA4D;#N/A
9773;CABP1;#N/A
9774;ACR;#N/A
9775;PRSS1;#N/A
9776;BDH1;#N/A
9777;SURF6;#N/A
9778;LYPLA2;#N/A
9779;RGS7;#N/A
9780;NTN4;#N/A
9781;ZNF93;#N/A
9782;PLEKHA5;#N/A
9783;MBTPS1;#N/A
9784;UTP11;#N/A
9785;RABIF;#N/A
9786;GLB1L2;#N/A
9787;SYF2;#N/A
9788;ADO;#N/A
9789;FBXO22;#N/A
9790;SIRPB1;#N/A
9791;KIF13A;#N/A
9792;SYNGAP1;#N/A
9793;SECISBP2;#N/A
9794;LPXN;#N/A
9795;RELT;#N/A
9796;ABTB1;#N/A
9797;ZFP36L1;x
9798;PIGC;#N/A
9799;MCAT;#N/A
9800;CCDC40;#N/A
9801;ADCY8;#N/A
9802;SPRY1;#N/A
9803;KLF10;#N/A
9804;RTN1;#N/A
9805;ZNF830;#N/A
9806;PDZD8;#N/A
9807;PATL1;#N/A
9808;TIAF1;#N/A
9809;RALGPS1;#N/A
9810;EXTL3;#N/A
9811;CRYBB2;#N/A
9812;CP;#N/A
9813;PRELID1;#N/A
9814;CEP95;#N/A
9815;TMED9;#N/A
9816;PDPR;#N/A
9817;DDX31;#N/A
9818;GPR55;#N/A
9819;NPPC;#N/A
9820;NOL4;#N/A
9821;IDI1;#N/A
9822;BBS10;#N/A
9823;BSND;#N/A
9824;UNC79;#N/A
9825;TMEM120B;#N/A
9826;CYP2C18;#N/A
9827;SCIN;#N/A
9828;NUMBL;#N/A
9829;RILP;#N/A
9830;SIRT5;#N/A
9831;RCE1;#N/A
9832;MRPL23;#N/A
9833;CLDN7;#N/A
9834;TMEM150A;#N/A
9835;BRD3;x
9836;CCL27;#N/A
9837;MUTYH;x
9838;CSPG5;#N/A
9839;MREG;#N/A
9840;RBM38;#N/A
9841;GNA15;#N/A
9842;CLDN4;#N/A
9843;SCX;#N/A
9844;NAT14;#N/A
9845;RBM19;#N/A
9846;RBM3;#N/A
9847;MKRN1;#N/A
9848;ADRB3;#N/A
9849;C1orf50;#N/A
9850;CYP3A4;#N/A
9851;UTY;#N/A
9852;MXD4;#N/A
9853;GPT2;#N/A
9854;RTKN;#N/A
9855;LILRA3;#N/A
9856;REXO4;#N/A
9857;NMNAT1;#N/A
9858;RMI2;#N/A
9859;ALDH8A1;#N/A
9860;ADNP2;#N/A
9861;ZNF274;#N/A
9862;OAS1;#N/A
9863;ECE1;#N/A
9864;LACTB;#N/A
9865;TFF2;#N/A
9866;SSTR1;#N/A
9867;DMTN;#N/A
9868;DNHD1;#N/A
9869;SRSF5;#N/A
9870;TSSK3;#N/A
9871;ETV3;#N/A
9872;ROR2;#N/A
9873;EMID1;#N/A
9874;PDLIM4;#N/A
9875;AHNAK2;#N/A
9876;ZNF318;#N/A
9877;PRX;#N/A
9878;DDX28;#N/A
9879;JRKL;#N/A
9880;TMEM39B;#N/A
9881;UBE2Z;#N/A
9882;WDR41;#N/A
9883;MTFP1;#N/A
9884;KIR2DS5;#N/A
9885;EIF2AK1;#N/A
9886;MT3;#N/A
9887;FBXO4;#N/A
9888;PDE3A;#N/A
9889;PEBP4;#N/A
9890;FBXL12;#N/A
9891;FUNDC1;#N/A
9892;ACAD10;#N/A
9893;MIER3;#N/A
9894;SRPX;#N/A
9895;STH;#N/A
9896;KCNE1;#N/A
9897;ACAT2;#N/A
9898;GEMIN8;#N/A
9899;UNC13B;#N/A
9900;PKD2L1;#N/A
9901;MICA;#N/A
9902;KCNK3;#N/A
9903;P2RY1;#N/A
9904;C17orf49;#N/A
9905;CDH13;#N/A
9906;ASB1;#N/A
9907;ZNF143;#N/A
9908;AKR1A1;#N/A
9909;RNASEH1;#N/A
9910;RAMP1;#N/A
9911;C1orf159;#N/A
9912;FAM83G;#N/A
9913;FCAR;#N/A
9914;FABP1;#N/A
9915;LAMA2;#N/A
9916;CRELD1;#N/A
9917;ZNF676;#N/A
9918;C1QTNF1;#N/A
9919;C1orf122;#N/A
9920;RASD1;#N/A
9921;FGFBP1;#N/A
9922;B4GALT4;#N/A
9923;DNAJC14;#N/A
9924;ZNF436;#N/A
9925;KIR2DL4;#N/A
9926;ZXDC;#N/A
9927;AP3S2;#N/A
9928;ITGAD;#N/A
9929;PLEKHH3;#N/A
9930;NUCB2;#N/A
9931;LYSMD2;#N/A
9932;ZNF16;#N/A
9933;HLA-DRB5;#N/A
9934;SLC22A4;#N/A
9935;PIPOX;#N/A
9936;ACE2;#N/A
9937;SKA2;#N/A
9938;GRIN2C;#N/A
9939;CDAN1;#N/A
9940;UBE3B;#N/A
9941;SESN3;x
9942;CALB2;#N/A
9943;DCTD;#N/A
9944;ZC3H7A;#N/A
9945;PAPSS1;#N/A
9946;ASTL;#N/A
9947;CCKAR;#N/A
9948;MTM1;#N/A
9949;FLVCR1;#N/A
9950;INCA1;#N/A
9951;VANGL2;#N/A
9952;MNT;#N/A
9953;SCML4;#N/A
9954;GMDS;#N/A
9955;SLC7A8;#N/A
9956;SERINC2;#N/A
9957;FAM98A;#N/A
9958;GP6;#N/A
9959;ZNF516;#N/A
9960;GPANK1;#N/A
9961;MZF1;#N/A
9962;COTL1;#N/A
9963;ARHGDIG;#N/A
9964;ZNF195;#N/A
9965;ACSF3;#N/A
9966;TMEM164;#N/A
9967;NAT2;#N/A
9968;SYBU;#N/A
9969;TSPAN13;#N/A
9970;RUSC1;#N/A
9971;NLRC5;#N/A
9972;PEX5L;#N/A
9973;SIK1;#N/A
9974;STIM2;#N/A
9975;MON1B;#N/A
9976;ZNF746;#N/A
9977;CX3CR1;#N/A
9978;PADI3;#N/A
9979;ITIH3;#N/A
9980;SCFD2;#N/A
9981;GRAP;#N/A
9982;CRIP1;#N/A
9983;SPINT1;#N/A
9984;DUSP26;#N/A
9985;COL11A2;#N/A
9986;HERC3;#N/A
9987;B9D1;#N/A
9988;AOPEP;#N/A
9989;KIAA1522;#N/A
9990;CHAD;#N/A
9991;R3HCC1L;#N/A
9992;PDE4A;#N/A
9993;NIT2;#N/A
9994;SFTPD;#N/A
9995;TRAPPC6A;#N/A
9996;SKIV2L;#N/A
9997;ZFP1;#N/A
9998;ZNF398;#N/A
9999;PPIL3;#N/A
10000;THNSL1;#N/A
10001;TPGS2;#N/A
10002;KRT3;#N/A
10003;SEMA4B;#N/A
10004;SMAP2;#N/A
10005;AMIGO3;#N/A
10006;CNNM4;#N/A
10007;GPBP1L1;#N/A
10008;CYB5R3;#N/A
10009;HMGB3;#N/A
10010;SLC12A5;#N/A
10011;MAGEE2;#N/A
10012;PRAP1;#N/A
10013;TBC1D17;#N/A
10014;ALS2;#N/A
10015;EID2B;#N/A
10016;FAM111B;#N/A
10017;TUBE1;#N/A
10018;USP9Y;#N/A
10019;C1orf226;#N/A
10020;CSMD1;#N/A
10021;PLIN5;#N/A
10022;DGKD;#N/A
10023;SLCO4A1;#N/A
10024;TSPAN15;#N/A
10025;PCP4;#N/A
10026;HABP4;#N/A
10027;TUBG2;#N/A
10028;KLHDC4;#N/A
10029;ABHD10;#N/A
10030;RIN3;#N/A
10031;TNFSF18;#N/A
10032;ZBTB4;#N/A
10033;CAB39L;#N/A
10034;KIFC1;#N/A
10035;HTATIP2;x
10036;PCDHB10;#N/A
10037;PSKH1;#N/A
10038;UAP1;#N/A
10039;RNF103;#N/A
10040;TMEM39A;#N/A
10041;AMY2A;#N/A
10042;ANAPC15;#N/A
10043;EVI5L;#N/A
10044;CDS1;#N/A
10045;ANGEL1;#N/A
10046;DPH2;#N/A
10047;ANKRD54;#N/A
10048;CYP27C1;#N/A
10049;VAMP1;#N/A
10050;GPR89A;#N/A
10051;ZNRF2;#N/A
10052;ZSCAN21;#N/A
10053;KIR2DL2;#N/A
10054;PKNOX1;#N/A
10055;NQO2;#N/A
10056;KRTAP10-8;#N/A
10057;ARFGAP3;#N/A
10058;FRG1;#N/A
10059;SHOX;#N/A
10060;GRIK3;#N/A
10061;FAM171A2;#N/A
10062;TEP1;#N/A
10063;DHRS4L2;#N/A
10064;TXK;#N/A
10065;HPS1;#N/A
10066;RFX6;#N/A
10067;HTRA3;#N/A
10068;VPS37C;#N/A
10069;KCNA6;#N/A
10070;GALT;#N/A
10071;SPRY4;#N/A
10072;IL33;#N/A
10073;OSBP2;#N/A
10074;MARCHF2;#N/A
10075;VASN;#N/A
10076;SLC17A1;#N/A
10077;PDZK1IP1;#N/A
10078;SLC22A5;#N/A
10079;SLC34A3;#N/A
10080;PCDHGA11;#N/A
10081;APBB3;#N/A
10082;GPRIN1;#N/A
10083;AEN;#N/A
10084;MAN2B2;#N/A
10085;ARL15;#N/A
10086;ANG;#N/A
10087;MADCAM1;#N/A
10088;ENDOD1;#N/A
10089;TRIM31;#N/A
10090;ARHGEF4;#N/A
10091;MGAT4B;#N/A
10092;SPIRE2;#N/A
10093;TNFRSF12A;#N/A
10094;FLYWCH1;#N/A
10095;NLGN4X;#N/A
10096;PPP1R11;#N/A
10097;ANKZF1;#N/A
10098;CROCC;#N/A
10099;ANKRD29;#N/A
10100;DHTKD1;#N/A
10101;LGALSL;#N/A
10102;RGL2;#N/A
10103;TBCE;#N/A
10104;RTN3;#N/A
10105;FBXO44;#N/A
10106;BATF2;#N/A
10107;EPS8L1;#N/A
10108;CKMT1A;#N/A
10109;UGT1A9;#N/A
10110;PCP4L1;#N/A
10111;ATP2C1;#N/A
10112;GRK3;#N/A
10113;SLC25A20;#N/A
10114;HACD1;#N/A
10115;MARCKSL1;#N/A
10116;ARHGEF10L;#N/A
10117;RBMS2;#N/A
10118;ITPRIPL1;#N/A
10119;HEATR6;#N/A
10120;GNA14;#N/A
10121;CHRNA5;#N/A
10122;SAP30L;#N/A
10123;NCOA7;#N/A
10124;TDRD7;#N/A
10125;CENPP;#N/A
10126;TMEM245;#N/A
10127;ABTB2;#N/A
10128;FRMPD4;#N/A
10129;MAGEB4;#N/A
10130;SERP1;#N/A
10131;IMPA2;#N/A
10132;CCDC115;#N/A
10133;PCMTD2;#N/A
10134;CXorf58;#N/A
10135;NEUROG3;#N/A
10136;PELI1;#N/A
10137;VPS33B;#N/A
10138;SNX20;#N/A
10139;PDLIM2;#N/A
10140;ATP23;#N/A
10141;CHRNA7;#N/A
10142;CT45A3;#N/A
10143;C4orf3;#N/A
10144;RNF128;#N/A
10145;ACADM;#N/A
10146;RAI1;#N/A
10147;SLPI;#N/A
10148;TRIM8;#N/A
10149;FRMD3;#N/A
10150;RNASET2;#N/A
10151;GPT;#N/A
10152;PELI2;#N/A
10153;ZNF747;#N/A
10154;TSPAN33;#N/A
10155;TYW1B;#N/A
10156;CCDC146;#N/A
10157;WASHC1;#N/A
10158;RBP7;#N/A
10159;ATP6V1E2;#N/A
10160;TEX9;#N/A
10161;STT3A;#N/A
10162;NAB2;#N/A
10163;CS;#N/A
10164;CHST14;#N/A
10165;MPPED2;#N/A
10166;BCAM;#N/A
10167;SFI1;#N/A
10168;PCYT1B;#N/A
10169;PLAGL1;#N/A
10170;MEST;#N/A
10171;KIF3C;#N/A
10172;PLOD1;#N/A
10173;MMUT;#N/A
10174;TMCO6;#N/A
10175;SLFN5;#N/A
10176;ANKRD49;#N/A
10177;ADARB1;#N/A
10178;PCBP4;#N/A
10179;SH3BP1;#N/A
10180;URB2;#N/A
10181;HMGN2;#N/A
10182;CDYL2;#N/A
10183;BAALC;x
10184;TMEM179B;#N/A
10185;SLAMF6;#N/A
10186;OXA1L;#N/A
10187;SUMF1;#N/A
10188;POC1B;#N/A
10189;SLC31A1;#N/A
10190;PRRG4;#N/A
10191;PLSCR3;#N/A
10192;UBXN10;#N/A
10193;TMEM184B;#N/A
10194;CUTC;#N/A
10195;ALDH9A1;#N/A
10196;RPUSD3;#N/A
10197;GBA2;#N/A
10198;COX14;#N/A
10199;PPIL1;#N/A
10200;CREG1;#N/A
10201;ATP8B1;#N/A
10202;FAM13A;#N/A
10203;DNASE1L2;#N/A
10204;EXD2;#N/A
10205;KSR2;x
10206;KLHL14;#N/A
10207;PAIP2B;#N/A
10208;TRIM50;#N/A
10209;SPAG16;#N/A
10210;CLDN8;#N/A
10211;H1-0;#N/A
10212;NECAB3;#N/A
10213;CTIF;#N/A
10214;CD276;x
10215;DDX50;#N/A
10216;KCNQ3;#N/A
10217;GYPB;#N/A
10218;KIF17;#N/A
10219;HESX1;#N/A
10220;ZNF19;#N/A
10221;ANP32B;#N/A
10222;FEM1A;#N/A
10223;CTRL;#N/A
10224;RIMKLA;#N/A
10225;DUSP6;#N/A
10226;SDCCAG8;#N/A
10227;DHX32;#N/A
10228;BET1L;#N/A
10229;AVEN;#N/A
10230;TAOK3;#N/A
10231;SAMD4B;#N/A
10232;ID4;#N/A
10233;SMAP1;#N/A
10234;TAS1R3;#N/A
10235;NADK;x
10236;EIF1AY;#N/A
10237;RWDD1;#N/A
10238;GCA;#N/A
10239;HIBCH;#N/A
10240;NUP62CL;#N/A
10241;ZNF704;#N/A
10242;PDE6G;#N/A
10243;GPAM;#N/A
10244;PHYKPL;#N/A
10245;DDR1;#N/A
10246;LPCAT3;#N/A
10247;RCCD1;#N/A
10248;CTC1;#N/A
10249;GJB1;#N/A
10250;CYP51A1;#N/A
10251;MAP4K2;#N/A
10252;MBLAC2;#N/A
10253;SIT1;#N/A
10254;PLOD2;#N/A
10255;ZNF711;#N/A
10256;THBS4;#N/A
10257;DDX3Y;#N/A
10258;MAL2;x
10259;DGCR6L;#N/A
10260;HID1;#N/A
10261;ACOT1;#N/A
10262;RGS9BP;#N/A
10263;PRPF40B;#N/A
10264;COLGALT1;#N/A
10265;LMLN;#N/A
10266;ATP2C2;#N/A
10267;ORAI3;#N/A
10268;SUPV3L1;#N/A
10269;FN3KRP;#N/A
10270;TGM3;#N/A
10271;CDKN2D;#N/A
