No.;Gene name;Oncogene or Tumor Suppresson gene
9530;UNC5C;#N/A
9531;SNAPC5;#N/A
9532;UBA7;#N/A
9533;AMZ2;#N/A
9534;GYG2;#N/A
9535;FBLIM1;#N/A
9536;RAB33B;#N/A
9537;SASH1;#N/A
9538;PPM1E;#N/A
9539;THEMIS;#N/A
9540;MCAT;#N/A
9541;SMTN;#N/A
9542;NAT2;#N/A
9543;USP16;#N/A
9544;FAM114A2;#N/A
9545;ANXA7;#N/A
9546;IGHM;#N/A
9547;PDLIM2;#N/A
9548;DOCK11;#N/A
9549;RTN4R;#N/A
9550;ESRRB;#N/A
9551;BET1L;#N/A
9552;DDX4;x
9553;C5orf24;#N/A
9554;EGFLAM;#N/A
9555;INHBE;#N/A
9556;CDA;#N/A
9557;SLC4A8;#N/A
9558;CCDC121;#N/A
9559;ITPRIP;#N/A
9560;PDIA5;#N/A
9561;METTL15;#N/A
9562;METTL14;#N/A
9563;CCDC25;#N/A
9564;RP9;#N/A
9565;DGKQ;#N/A
9566;GALK1;#N/A
9567;GLYCTK;#N/A
9568;ZCCHC9;#N/A
9569;UAP1;#N/A
9570;NLGN1;#N/A
9571;GRM7;#N/A
9572;SNX18;#N/A
9573;IL20RA;#N/A
9574;ZNF41;#N/A
9575;FAM20B;#N/A
9576;STIM2;#N/A
9577;GNAL;#N/A
9578;KRTAP10-7;#N/A
9579;TRIM31;#N/A
9580;PDE12;#N/A
9581;HCRT;#N/A
9582;HLA-DQA1;#N/A
9583;MT1G;#N/A
9584;ETV1;x
9585;PILRB;#N/A
9586;NAP1L3;#N/A
9587;ZIC4;#N/A
9588;CTIF;#N/A
9589;CLCA1;#N/A
9590;XPNPEP3;#N/A
9591;MTMR12;#N/A
9592;POLR1H;#N/A
9593;KIAA1143;#N/A
9594;MREG;#N/A
9595;P2RX6;#N/A
9596;MKS1;#N/A
9597;ZNF624;#N/A
9598;PTGDS;#N/A
9599;FABP3;#N/A
9600;MMAB;#N/A
9601;GUSB;#N/A
9602;DTX1;x
9603;MTMR6;#N/A
9604;TNFRSF11B;#N/A
9605;MMUT;#N/A
9606;CEP19;#N/A
9607;MYOZ3;#N/A
9608;SMAP2;#N/A
9609;BDH1;#N/A
9610;CCDC115;#N/A
9611;C6orf120;#N/A
9612;PBX4;#N/A
9613;CA11;#N/A
9614;ZFP36L2;x
9615;DSE;#N/A
9616;CBWD2;#N/A
9617;FBXL7;#N/A
9618;SLC22A12;#N/A
9619;HLCS;#N/A
9620;SDK2;#N/A
9621;CLGN;#N/A
9622;HPSE;#N/A
9623;CLIC5;#N/A
9624;HS6ST1;#N/A
9625;PCBP4;#N/A
9626;PARP3;#N/A
9627;NUDT3;#N/A
9628;PSTPIP2;#N/A
9629;ATP8B2;#N/A
9630;OAZ2;#N/A
9631;KANSL3;#N/A
9632;PCDHB10;#N/A
9633;AKAP6;#N/A
9634;OMG;#N/A
9635;SERPINB6;#N/A
9636;OPRL1;#N/A
9637;MEST;#N/A
9638;STC2;#N/A
9639;PEX13;#N/A
9640;ZBTB40;#N/A
9641;SULT1A2;#N/A
9642;PIGH;#N/A
9643;STX10;#N/A
9644;PRPF40B;#N/A
9645;SNAI2;#N/A
9646;PYGO1;#N/A
9647;TLR6;#N/A
9648;MS4A3;#N/A
9649;MYH3;#N/A
9650;ALDH3A1;#N/A
9651;DMBT1;#N/A
9652;PHYKPL;#N/A
9653;CDK5RAP1;#N/A
9654;POC5;#N/A
9655;SBF2;#N/A
9656;SNX16;#N/A
9657;POP5;#N/A
9658;LGALS9B;#N/A
9659;HSD11B1;#N/A
9660;PARP10;#N/A
9661;FEZ2;#N/A
9662;RAI1;#N/A
9663;LRP11;#N/A
9664;SMAP1;#N/A
9665;MYL4;#N/A
9666;IL21;#N/A
9667;ELAC2;#N/A
9668;SHD;#N/A
9669;EXD2;#N/A
9670;MIEF2;#N/A
9671;RAB37;#N/A
9672;GRM3;#N/A
9673;FBXL2;#N/A
9674;KIR2DL2;#N/A
9675;COQ4;#N/A
9676;HSPA13;#N/A
9677;TESK2;#N/A
9678;AMHR2;#N/A
9679;SPIRE1;#N/A
9680;KIFC1;#N/A
9681;FAM149B1;#N/A
9682;UXS1;#N/A
9683;EFR3A;#N/A
9684;ZNF449;#N/A
9685;ZNF324B;#N/A
9686;PWWP2A;#N/A
9687;RAB21;#N/A
9688;TREM1;#N/A
9689;M6PR;#N/A
9690;GPM6B;#N/A
9691;ABCA7;#N/A
9692;PLAC9;#N/A
9693;ABCB1;x
9694;RPUSD3;#N/A
9695;NXNL1;#N/A
9696;TTC39B;#N/A
9697;PRR5L;#N/A
9698;PIGA;x
9699;NBPF1;#N/A
9700;FAM169A;#N/A
9701;SMPDL3A;#N/A
9702;UNC93B1;#N/A
9703;TBCA;#N/A
9704;GPHB5;#N/A
9705;SESN3;x
9706;IGSF3;#N/A
9707;KCTD1;#N/A
9708;GALR1;#N/A
9709;FOCAD;#N/A
9710;STMN4;#N/A
9711;PNPO;#N/A
9712;VASN;#N/A
9713;PIP;#N/A
9714;ACOT11;#N/A
9715;FNBP4;#N/A
9716;RAD9B;#N/A
9717;SEPSECS;#N/A
9718;BICD1;#N/A
9719;SLC26A8;#N/A
9720;CRELD2;#N/A
9721;GAS1;#N/A
9722;PATL1;#N/A
9723;RNF10;#N/A
9724;ASAP3;#N/A
9725;TRIM17;#N/A
9726;PPA1;#N/A
9727;KCTD20;#N/A
9728;MFGE8;#N/A
9729;SLC25A30;#N/A
9730;ADIPOQ;#N/A
9731;ARHGAP8;#N/A
9732;CACNA1H;#N/A
9733;RHEBL1;#N/A
9734;RAB11FIP4;#N/A
9735;NCDN;#N/A
9736;RFTN1;#N/A
9737;DIP2B;#N/A
9738;DPY19L3;#N/A
9739;FXYD6;#N/A
9740;NAIP;#N/A
9741;RFX5;#N/A
9742;MAL2;x
9743;LMTK3;#N/A
9744;RHO;#N/A
9745;INPP1;#N/A
9746;PRSS23;#N/A
9747;MAT2A;#N/A
9748;HMGN2;#N/A
9749;ADNP2;#N/A
9750;CFDP1;#N/A
9751;PIGO;#N/A
9752;MIER3;#N/A
9753;WDR46;#N/A
9754;CAP2;#N/A
9755;BEND4;#N/A
9756;CDYL2;#N/A
9757;PPP1R11;#N/A
9758;DHRS4L2;#N/A
9759;GLIPR1;#N/A
9760;NUTF2;#N/A
9761;SLC40A1;#N/A
9762;FGGY;#N/A
9763;SRGAP1;#N/A
9764;ANAPC15;#N/A
9765;CR1;#N/A
9766;KIN;#N/A
9767;CYB5R3;#N/A
9768;ASCL2;#N/A
9769;TMEM102;#N/A
9770;CYP4F8;#N/A
9771;CPNE2;#N/A
9772;UNKL;#N/A
9773;ZNF74;#N/A
9774;SLC8A2;#N/A
9775;RNF128;#N/A
9776;PLS3;#N/A
9777;SYNC;#N/A
9778;AP5B1;#N/A
9779;ZFP62;#N/A
9780;TPGS1;#N/A
9781;BLOC1S3;#N/A
9782;ABHD14A;#N/A
9783;ATP23;#N/A
9784;H2AW;#N/A
9785;UBTD1;#N/A
9786;GNAT3;#N/A
9787;PPP1R37;#N/A
9788;SPAG16;#N/A
9789;CNRIP1;#N/A
9790;ITFG1;#N/A
9791;NUDT22;#N/A
9792;HHEX;#N/A
9793;CCL20;#N/A
9794;RGS5;#N/A
9795;CCR6;#N/A
9796;SLC25A24;#N/A
9797;GLCCI1;#N/A
9798;ZNF333;#N/A
9799;PHOSPHO1;#N/A
9800;SLC34A1;#N/A
9801;FLG2;#N/A
9802;LGALSL;#N/A
9803;ACAD10;#N/A
9804;SETD3;#N/A
9805;SPATA20;#N/A
9806;PHF23;#N/A
9807;SULF2;#N/A
9808;RNF144B;#N/A
9809;DCUN1D4;#N/A
9810;PTGR2;#N/A
9811;LACC1;#N/A
9812;TRIM55;#N/A
9813;MXI1;#N/A
9814;PFKFB3;#N/A
9815;FRMD4A;#N/A
9816;NOXO1;#N/A
9817;TMEM39B;#N/A
9818;PTER;#N/A
9819;GPD1L;#N/A
9820;AMPD2;#N/A
9821;IL20;#N/A
9822;CHCHD4;#N/A
9823;POLR3GL;#N/A
9824;DNAJC28;#N/A
9825;PPM1F;#N/A
9826;LMAN2L;#N/A
9827;CSTB;#N/A
9828;PRDM15;#N/A
9829;ODF2;#N/A
9830;WDR13;#N/A
9831;CLDN11;#N/A
9832;DPYSL4;#N/A
9833;SGCG;#N/A
9834;SFTPD;#N/A
9835;PLEKHB1;#N/A
9836;CTDSPL;#N/A
9837;CCDC102B;#N/A
9838;CC2D1A;#N/A
9839;ZC2HC1C;#N/A
9840;SNTG2;#N/A
9841;CFD;#N/A
9842;SNAPC3;#N/A
9843;CAPN3;#N/A
9844;CCDC126;#N/A
9845;CHRM3;#N/A
9846;RCBTB2;#N/A
9847;PTCH2;#N/A
9848;RNF152;#N/A
9849;ZNF280C;#N/A
9850;TYW1B;#N/A
9851;ELMOD1;#N/A
9852;VIP;#N/A
9853;PANX1;#N/A
9854;GXYLT2;#N/A
9855;TNNI2;#N/A
9856;UBE2C;#N/A
9857;BNIPL;#N/A
9858;ZFAND5;#N/A
9859;FBXL22;#N/A
9860;MIIP;#N/A
9861;MTM1;#N/A
9862;DNAJC1;#N/A
9863;ABCG8;#N/A
9864;ABCG5;#N/A
9865;MECR;#N/A
9866;MYH2;#N/A
9867;CHRNB3;#N/A
9868;ETV7;#N/A
9869;PLCE1;#N/A
9870;AKAP4;#N/A
9871;FGF12;#N/A
9872;SH3PXD2B;#N/A
9873;SLC39A14;#N/A
9874;PIN4;#N/A
9875;CAMSAP1;#N/A
9876;RNASEH2C;#N/A
9877;RIMBP3;#N/A
9878;CCL17;#N/A
9879;CTC1;#N/A
9880;C7;#N/A
9881;JCHAIN;#N/A
9882;SPRY4;#N/A
9883;ANKRD6;#N/A
9884;CDC42EP2;#N/A
9885;SYTL1;#N/A
9886;MEF2B;x
9887;SLC15A4;#N/A
9888;MYO15B;#N/A
9889;CLEC4M;#N/A
9890;PYDC2;#N/A
9891;ABTB1;#N/A
9892;LTA;#N/A
9893;TNN;#N/A
9894;SCEL;#N/A
9895;C4orf19;#N/A
9896;VIPAS39;#N/A
9897;SCN1A;#N/A
9898;PALMD;#N/A
9899;UGT1A7;#N/A
9900;TMCO6;#N/A
9901;MCTS1;#N/A
9902;GIP;#N/A
9903;UGDH;#N/A
9904;MIPEP;#N/A
9905;CYP3A5;#N/A
9906;SOX13;#N/A
9907;APOBEC3F;#N/A
9908;IL1RL1;#N/A
9909;FAHD2B;#N/A
9910;B4GALT1;#N/A
9911;POU3F1;#N/A
9912;KCTD21;#N/A
9913;NUDT19;#N/A
9914;MAN2C1;#N/A
9915;FCAR;#N/A
9916;SNX7;#N/A
9917;DACT1;#N/A
9918;DNAJC14;#N/A
9919;SEC61A2;#N/A
9920;RASL10A;#N/A
9921;RNF103;#N/A
9922;DNAJC15;#N/A
9923;TEP1;#N/A
9924;ABHD12;#N/A
9925;SLC10A7;#N/A
9926;KLF6;#N/A
9927;MAGEB4;#N/A
9928;PABPC3;#N/A
9929;CTU2;#N/A
9930;DUSP22;x
9931;NDST2;#N/A
9932;KATNB1;#N/A
9933;TXNDC12;#N/A
9934;ENTPD2;#N/A
9935;TMEM203;#N/A
9936;EMID1;#N/A
9937;MCEMP1;#N/A
9938;HTR4;#N/A
9939;SPATA24;#N/A
9940;UCN;#N/A
9941;ASB2;#N/A
9942;SNAPC2;#N/A
9943;PRSS35;#N/A
9944;DLGAP2;#N/A
9945;MYBPHL;#N/A
9946;SYNGR1;#N/A
9947;CCDC50;#N/A
9948;KCNIP1;#N/A
9949;ABCB10;#N/A
9950;C1orf198;#N/A
9951;COQ10A;#N/A
9952;HSPBAP1;#N/A
9953;WASHC1;#N/A
9954;RNF125;#N/A
9955;LCE3A;#N/A
9956;RAB41;#N/A
9957;NOVA2;#N/A
9958;MXD4;#N/A
9959;OASL;#N/A
9960;P2RY1;#N/A
9961;AQP5;#N/A
9962;MFSD3;#N/A
9963;ZNF679;#N/A
9964;TLR10;#N/A
9965;PDZD8;#N/A
9966;TMEM209;#N/A
9967;SERPINF1;#N/A
9968;ORAI1;#N/A
9969;PEX10;#N/A
9970;SEMA3B;#N/A
9971;TTC23L;#N/A
9972;DDAH1;#N/A
9973;ETV3;#N/A
9974;CCL1;#N/A
9975;PAK1IP1;#N/A
9976;GATA6;x
9977;ACTRT1;#N/A
9978;UTP14C;#N/A
9979;NBEA;#N/A
9980;UBE2F;#N/A
9981;RCBTB1;#N/A
9982;CCL8;#N/A
9983;LMF2;#N/A
9984;TCEAL2;#N/A
9985;MYLK4;#N/A
9986;CNNM4;#N/A
9987;DNASE1L1;#N/A
9988;DYM;#N/A
9989;SLC25A20;#N/A
9990;C7orf50;#N/A
9991;RPS4Y2;#N/A
9992;WDR41;#N/A
9993;MORC4;#N/A
9994;RAB39B;#N/A
9995;HSD17B12;#N/A
9996;KCNK3;#N/A
9997;CLEC18A;#N/A
9998;NTMT1;#N/A
9999;ADCK5;#N/A
10000;RPUSD4;#N/A
10001;HNMT;#N/A
10002;SRGN;#N/A
10003;LDHC;#N/A
10004;ST6GALNAC5;#N/A
10005;SLC5A1;#N/A
10006;PLEKHA1;#N/A
10007;ZNF189;#N/A
10008;PLEKHG2;#N/A
10009;TRPV6;#N/A
10010;TMEM164;#N/A
10011;HIGD1A;#N/A
10012;SLN;#N/A
10013;FBXO44;#N/A
10014;DGKG;#N/A
10015;SNX15;#N/A
10016;ATP2C1;#N/A
10017;KIF13A;#N/A
10018;HRK;#N/A
10019;CCL18;#N/A
10020;SCOC;#N/A
10021;RSPO2;#N/A
10022;TMEM41B;#N/A
10023;PRDM14;#N/A
10024;ABCB7;#N/A
10025;CEP95;#N/A
10026;ACO2;#N/A
10027;C1orf216;#N/A
10028;PDIK1L;#N/A
10029;TDRD7;#N/A
10030;TRPM3;#N/A
10031;NR1D2;#N/A
10032;CARS1;#N/A
10033;HIBCH;#N/A
10034;FAM13A;#N/A
10035;ZNF473;#N/A
10036;RFT1;#N/A
10037;C4orf3;#N/A
10038;ISCA2;#N/A
10039;CCL22;#N/A
10040;KLF13;#N/A
10041;SPTLC2;#N/A
10042;ACAT1;#N/A
10043;LYPLA2;#N/A
10044;CRELD1;#N/A
10045;ZMYM5;#N/A
10046;MORN2;#N/A
10047;CCDC158;#N/A
10048;H2BU1;#N/A
10049;ATP1A4;#N/A
10050;ARHGAP15;#N/A
10051;BMP6;#N/A
10052;ADO;#N/A
10053;APOA5;#N/A
10054;CYB5R1;#N/A
10055;NEBL;#N/A
10056;RHOH;#N/A
10057;DPP6;#N/A
10058;WDFY1;#N/A
10059;TGM3;#N/A
10060;MLC1;#N/A
10061;BCS1L;#N/A
10062;ZNF829;#N/A
10063;UBXN10;#N/A
10064;SCT;#N/A
10065;VANGL2;#N/A
10066;VMA21;#N/A
10067;TMEM192;#N/A
10068;SLC11A2;#N/A
10069;DRP2;#N/A
10070;SPIRE2;#N/A
10071;HOXD8;#N/A
10072;TLE2;#N/A
10073;ARHGEF18;#N/A
10074;UGT3A2;#N/A
10075;SSTR1;#N/A
10076;PIR;#N/A
10077;CHCHD10;#N/A
10078;ARRDC4;#N/A
10079;PCYT1B;#N/A
10080;ATPAF1;#N/A
10081;C20orf27;#N/A
10082;EXTL3;#N/A
10083;THADA;#N/A
10084;GPR3;#N/A
10085;RHOBTB2;#N/A
10086;OGFOD1;#N/A
10087;SLC22A11;#N/A
10088;AGRN;#N/A
10089;OXA1L;#N/A
10090;CSN2;#N/A
10091;PREPL;#N/A
10092;RNF220;#N/A
10093;TREML1;#N/A
10094;UPK3A;#N/A
10095;WDR5B;#N/A
10096;MPP3;#N/A
10097;TRIM8;#N/A
10098;UNC5A;#N/A
10099;RAB13;#N/A
10100;RGS12;#N/A
10101;RBBP9;#N/A
10102;AJAP1;#N/A
10103;LMX1A;#N/A
10104;FITM2;#N/A
10105;LRIG3;#N/A
10106;RNF144A;#N/A
10107;CYP3A4;#N/A
10108;ADORA2B;#N/A
10109;GPX4;#N/A
10110;MRFAP1;#N/A
10111;ZNF436;#N/A
10112;LPIN1;#N/A
10113;SDF2;#N/A
10114;BEX2;#N/A
10115;NUCB2;#N/A
10116;C1QTNF1;#N/A
10117;CCDC117;#N/A
10118;ATP13A1;#N/A
10119;ALDH9A1;#N/A
10120;ENSA;#N/A
10121;WDR73;#N/A
10122;MORN3;#N/A
10123;C3orf20;#N/A
10124;YBX2;#N/A
10125;ZNF143;#N/A
10126;IL18R1;#N/A
10127;DNAJC30;#N/A
10128;EPS8L2;#N/A
10129;FBXO21;#N/A
10130;ID4;#N/A
10131;ALDH5A1;#N/A
10132;MAP1LC3B2;#N/A
10133;PDE6G;#N/A
10134;HYLS1;#N/A
10135;TRIM4;#N/A
10136;CRYZ;#N/A
10137;CALB2;#N/A
10138;KTI12;#N/A
10139;SERPINB12;#N/A
10140;RPRM;#N/A
10141;PCOLCE2;#N/A
10142;PTGER2;#N/A
10143;VAT1;#N/A
10144;RSC1A1;#N/A
10145;IL27RA;#N/A
10146;MYOM1;#N/A
10147;MYOM2;#N/A
10148;ANKRD23;#N/A
10149;LNX2;#N/A
10150;SPCS1;#N/A
10151;UTY;#N/A
10152;ACSF2;#N/A
10153;ADI1;#N/A
10154;RHOU;#N/A
10155;SERP1;#N/A
10156;UMOD;#N/A
10157;TRPM4;#N/A
10158;ABCG4;#N/A
10159;C8orf48;#N/A
10160;ARHGAP23;#N/A
10161;PLSCR3;#N/A
10162;DOK5;#N/A
10163;SMARCAL1;#N/A
10164;ARC;#N/A
10165;PDE8A;#N/A
10166;C12orf75;#N/A
10167;DHX32;#N/A
10168;SULT2A1;#N/A
10169;FNBP1L;#N/A
10170;DMKN;#N/A
10171;ACOT1;#N/A
10172;BMP3;#N/A
10173;FAR1;#N/A
10174;ITLN2;#N/A
10175;EHD3;#N/A
10176;ENOX1;#N/A
10177;ARFGAP3;#N/A
10178;SERPINA6;#N/A
10179;CRLF1;#N/A
10180;GULP1;#N/A
10181;EHBP1;#N/A
10182;AVEN;#N/A
10183;SUSD1;#N/A
10184;ARL15;#N/A
10185;ST14;#N/A
10186;FAM214B;#N/A
10187;ZNF536;#N/A
10188;TIAF1;#N/A
10189;ZNF607;#N/A
10190;PRR4;#N/A
10191;ALKBH8;#N/A
10192;TCHH;#N/A
10193;ZNF8;#N/A
10194;OMA1;#N/A
10195;COLGALT1;#N/A
10196;TRMT44;#N/A
10197;ABTB2;#N/A
10198;GOLPH3L;#N/A
10199;MAN2B2;#N/A
10200;DUSP26;#N/A
10201;CLEC1B;#N/A
10202;STAR;#N/A
10203;NRGN;#N/A
10204;FAM153A;#N/A
10205;MAPK1IP1L;#N/A
10206;MAOA;#N/A
10207;DDX60;#N/A
10208;PLA2G2D;#N/A
10209;DYSF;#N/A
10210;PARP12;#N/A
10211;SLPI;#N/A
10212;RXFP2;#N/A
10213;MYCBPAP;#N/A
10214;LSM14A;#N/A
10215;BCAM;#N/A
10216;EMC9;#N/A
10217;KIAA0100;#N/A
10218;PLD3;#N/A
10219;TNFAIP8;#N/A
10220;AGFG1;#N/A
10221;MED12L;#N/A
10222;ADM;#N/A
10223;IRAK1BP1;#N/A
10224;LRP3;#N/A
10225;SOX10;x
10226;KATNAL1;#N/A
10227;CCNG2;#N/A
10228;CRYZL1;#N/A
10229;PMEPA1;#N/A
10230;SLC25A25;#N/A
10231;RHBDD3;#N/A
10232;PCMTD2;#N/A
10233;AIDA;#N/A
10234;GRM5;#N/A
10235;KRBA1;#N/A
10236;ASB13;#N/A
10237;ACR;#N/A
10238;SH3YL1;#N/A
10239;BBS12;#N/A
10240;C9;#N/A
10241;FBXO22;#N/A
10242;GPR55;#N/A
10243;SEC22A;#N/A
10244;RBP7;#N/A
10245;RDH14;#N/A
10246;CDS1;#N/A
10247;TST;#N/A
10248;SPATA13;#N/A
10249;TRPV1;#N/A
10250;CHRM4;#N/A
10251;C1GALT1;#N/A
10252;CELF2;#N/A
10253;CCL4;#N/A
10254;B4GALT5;#N/A
10255;CD38;#N/A
10256;ATP5F1E;#N/A
10257;SEMA4D;#N/A
10258;ANKRD13B;#N/A
10259;HTR1D;#N/A
10260;AMIGO2;#N/A
10261;PKD2L1;#N/A
10262;CPB2;#N/A
10263;B3GALNT2;#N/A
10264;HUS1B;#N/A
10265;SPHKAP;#N/A
10266;GIPC2;#N/A
10267;GNE;#N/A
10268;DOK6;#N/A
10269;TMEM184B;#N/A
10270;RHBDF2;#N/A
10271;ZNF346;#N/A
10272;CYP51A1;#N/A
10273;PIGP;#N/A
10274;THBD;#N/A
10275;SOSTDC1;#N/A
10276;FSD2;#N/A
10277;ZNF317;#N/A
10278;CASKIN1;#N/A
10279;ATP7A;#N/A
10280;SAR1B;#N/A
10281;AMIGO3;#N/A
10282;PNRC1;#N/A
10283;DLC1;#N/A
10284;FBXL12;#N/A
10285;DNAJC6;#N/A
10286;PIGM;#N/A
10287;CRYGD;#N/A
10288;S1PR4;#N/A
10289;DBNDD2;#N/A
10290;MDFIC;#N/A
10291;AKIRIN2;#N/A
10292;MXD3;#N/A
10293;ARVCF;#N/A
10294;WWC2;#N/A
10295;ASIC3;#N/A
10296;OLFM2;#N/A
10297;PRDM16;#N/A
10298;PDE4A;#N/A
10299;DBI;#N/A
10300;MUC15;#N/A
10301;MEIG1;#N/A
10302;ESRP2;#N/A
10303;KRTAP9-2;#N/A
10304;TAMALIN;#N/A
10305;MT3;#N/A
10306;KDM4B;#N/A
10307;H6PD;#N/A
10308;SLC22A5;#N/A
10309;TMEM245;#N/A
10310;ZNF445;#N/A
10311;ZNF365;#N/A
10312;BAALC;x
10313;CYP1A2;#N/A
10314;MGLL;#N/A
10315;CST9;#N/A
10316;LRRC8E;#N/A
10317;LMLN;#N/A
10318;RYR3;#N/A
10319;GH2;#N/A
10320;ZNF230;#N/A
10321;KLRG2;#N/A
10322;MPP2;#N/A
10323;CMTM4;#N/A
10324;NFX1;#N/A
10325;SNTG1;#N/A
10326;PARP4;#N/A
10327;DHX35;#N/A
10328;CLDN7;#N/A
10329;C11orf58;#N/A
10330;HINT3;#N/A
10331;CACNG3;#N/A
10332;CCL3L1;#N/A
10333;PIK3R6;#N/A
10334;SFXN2;#N/A
10335;C6;#N/A
10336;TMEM38B;#N/A
10337;EDAR;#N/A
10338;STAC;#N/A
10339;CTSF;#N/A
10340;NAALAD2;#N/A
10341;PTTG1IP;#N/A
10342;NT5DC3;#N/A
10343;B3GALT6;#N/A
10344;FAR2;#N/A
10345;GJA4;#N/A
10346;ZBTB7B;#N/A
10347;DHX29;#N/A
10348;CIC;x
10349;FAM210B;#N/A
10350;NT5DC1;#N/A
10351;BOLA2;#N/A
10352;SPEM1;#N/A
10353;MICA;#N/A
10354;PIWIL4;#N/A
10355;ALDH6A1;#N/A
10356;FAM117A;#N/A
10357;GNA15;#N/A
10358;C1S;#N/A
10359;RAB34;#N/A
10360;JOSD1;#N/A
10361;ADCYAP1R1;#N/A
10362;SOBP;#N/A
10363;POFUT1;#N/A
10364;FAM184A;#N/A
10365;TRIM14;#N/A
10366;FDPS;#N/A
10367;LRFN3;#N/A
10368;GGNBP2;#N/A
10369;YRDC;#N/A
10370;STARD9;#N/A
10371;HSDL2;#N/A
10372;ARL4D;#N/A
10373;TOB2;#N/A
10374;RCCD1;#N/A
10375;NADSYN1;#N/A
10376;AKR1B1;#N/A
10377;GRK3;#N/A
10378;CX3CR1;#N/A
10379;UPK1B;#N/A
10380;MAT1A;#N/A
10381;MOXD1;#N/A
10382;NXN;#N/A
10383;MBTPS1;#N/A
10384;ZNF48;#N/A
10385;MPI;#N/A
10386;REG3A;#N/A
10387;FLRT3;#N/A
10388;WSB2;#N/A
10389;OLFM3;#N/A
10390;TNNC2;#N/A
10391;RAB24;#N/A
10392;AGR3;#N/A
10393;PEX12;#N/A
10394;DHRS1;#N/A
10395;RCVRN;#N/A
10396;NGB;#N/A
10397;CCRL2;#N/A
10398;PIP5KL1;#N/A
10399;NOG;#N/A
10400;IP6K1;#N/A
10401;BFAR;#N/A
10402;LONRF3;#N/A
10403;PRICKLE1;#N/A
10404;C17orf80;#N/A
10405;CCNI;#N/A
10406;TNXB;#N/A
10407;TSR2;#N/A
10408;CXADR;#N/A
10409;C1QL1;#N/A
10410;LAMB4;#N/A
10411;NHSL2;#N/A
10412;MARF1;#N/A
10413;XPNPEP1;#N/A
10414;PLIN5;#N/A
10415;RFX4;#N/A
10416;ELOVL1;#N/A
10417;BLVRB;#N/A
10418;APOBEC3C;#N/A
10419;PITPNM2;#N/A
10420;ZNF568;#N/A
10421;PCNX3;#N/A
10422;AGAP1;#N/A
10423;CYSLTR2;x
10424;C1orf122;#N/A
10425;MAGEB6;#N/A
10426;NOCT;#N/A
10427;DNAH11;#N/A
10428;CDR2L;#N/A
10429;BMP15;#N/A
10430;POLN;#N/A
10431;HMGN3;#N/A
10432;HMGN4;#N/A
10433;NDST1;#N/A
10434;FRY;#N/A
10435;CLIC3;#N/A
10436;COX14;#N/A
10437;AKR1B15;#N/A
10438;ACACB;#N/A
10439;TM4SF1;#N/A
10440;CT45A5;#N/A
10441;FAM133A;#N/A
10442;CHRNA7;#N/A
10443;PRDM10;#N/A
10444;SAG;#N/A
10445;SARM1;#N/A
10446;SERGEF;#N/A
10447;LRFN1;#N/A
10448;FUT4;#N/A
10449;SGSH;#N/A
10450;KRT79;#N/A
10451;IER5;#N/A
10452;UCP1;#N/A
10453;HIVEP3;#N/A
10454;PEX26;#N/A
10455;RORC;#N/A
10456;SNX22;#N/A
10457;FXYD3;#N/A
10458;KLK15;#N/A
10459;REG1B;#N/A
10460;ITPK1;#N/A
10461;SEMA4C;#N/A
10462;ABCB11;#N/A
10463;UGT1A9;#N/A
10464;GSKIP;#N/A
10465;GNPDA1;#N/A
10466;MPZL3;#N/A
10467;FAM110C;#N/A
10468;VENTX;#N/A
10469;MOCS1;#N/A
10470;MLXIP;#N/A
10471;MAMLD1;#N/A
10472;HTR2A;#N/A
10473;DZANK1;#N/A
10474;HIVEP2;#N/A
10475;CEP89;#N/A
10476;RDH13;#N/A
10477;TNFRSF12A;#N/A
10478;ARL8A;#N/A
10479;GPR161;#N/A
10480;MACROD1;#N/A
10481;GCLC;#N/A
10482;CLIC2;#N/A
10483;NBPF3;#N/A
10484;SULT1B1;#N/A
10485;AEN;#N/A
10486;RHOBTB1;#N/A
10487;ZMIZ1;#N/A
10488;ZNF516;#N/A
10489;WFS1;#N/A
10490;MPND;#N/A
10491;P4HTM;#N/A
10492;GJA8;#N/A
10493;ZNF213;#N/A
10494;RAVER2;#N/A
10495;TSNARE1;#N/A
10496;XIRP1;#N/A
10497;ZNF212;#N/A
10498;HEATR6;#N/A
10499;ZNF70;#N/A
10500;ZNF771;#N/A
10501;FEM1A;#N/A
10502;LRRC8B;#N/A
10503;PRRC1;#N/A
10504;WWC3;#N/A
10505;SLC1A2;#N/A
10506;MRAP2;#N/A
10507;TULP1;#N/A
10508;TEX9;#N/A
10509;BAHCC1;#N/A
10510;NAP1L2;#N/A
10511;LETM1;#N/A
10512;GPBP1;#N/A
10513;GGT7;#N/A
10514;SDCCAG8;#N/A
10515;MBLAC2;#N/A
10516;TBC1D24;#N/A
10517;SLC2A3;#N/A
10518;ABAT;#N/A
10519;SPAG4;#N/A
10520;CBWD6;#N/A
10521;MARCO;#N/A
10522;RWDD3;#N/A
10523;CCDC103;#N/A
10524;GP5;#N/A
10525;F12;#N/A
10526;PIP5K1B;#N/A
10527;ASTL;#N/A
10528;CLCF1;#N/A
10529;LCMT1;#N/A
10530;MARS2;#N/A
10531;WDR89;#N/A
10532;ZNF296;#N/A
10533;GJC1;#N/A
10534;SENP8;#N/A
10535;ZNF273;#N/A
10536;SLC25A35;#N/A
